country,year,energy_type,energy_subtype,amount
Kazakhstan,2016,Low Carbon,Solar,0.222
Kazakhstan,2016,Low Carbon,Wind,0.692
Kazakhstan,2016,Low Carbon,Other Renewable,0.005
Kazakhstan,2016,Low Carbon,Nuclear,0.0
Kuwait,2000,Fossil Fuel,Coal,0.0
Kuwait,2000,Fossil Fuel,Gas,91.2
Kuwait,2000,Fossil Fuel,Oil,138.427
Kuwait,2000,Low Carbon,Biofuel,0.0
Kuwait,2000,Low Carbon,Hydro,0.0
Kuwait,2000,Low Carbon,Solar,0.0
Kuwait,2000,Low Carbon,Wind,0.0
Kuwait,2000,Low Carbon,Other Renewable,0.0
Kuwait,2000,Low Carbon,Nuclear,0.0
Kuwait,2001,Fossil Fuel,Coal,0.001
Kuwait,2001,Fossil Fuel,Gas,90.25
Kuwait,2001,Fossil Fuel,Oil,142.955
Kuwait,2001,Low Carbon,Biofuel,0.0
Kuwait,2001,Low Carbon,Hydro,0.0
Kuwait,2001,Low Carbon,Solar,0.0
Kuwait,2001,Low Carbon,Wind,0.0
Kuwait,2001,Low Carbon,Other Renewable,0.0
Kuwait,2001,Low Carbon,Nuclear,0.0
Kuwait,2002,Fossil Fuel,Coal,0.003
Kuwait,2002,Fossil Fuel,Gas,82.745
Kuwait,2002,Fossil Fuel,Oil,154.784
Kuwait,2002,Low Carbon,Biofuel,0.0
Kuwait,2002,Low Carbon,Hydro,0.0
Kuwait,2002,Low Carbon,Solar,0.0
Kuwait,2002,Low Carbon,Wind,0.0
Kuwait,2002,Low Carbon,Other Renewable,0.0
Kuwait,2002,Low Carbon,Nuclear,0.0
Kuwait,2003,Fossil Fuel,Coal,0.001
Kuwait,2003,Fossil Fuel,Gas,95.0
Kuwait,2003,Fossil Fuel,Oil,184.242
Kuwait,2003,Low Carbon,Biofuel,0.0
Kuwait,2003,Low Carbon,Hydro,0.0
Kuwait,2003,Low Carbon,Solar,0.0
Kuwait,2003,Low Carbon,Wind,0.0
Kuwait,2003,Low Carbon,Other Renewable,0.0
Kuwait,2003,Low Carbon,Nuclear,0.0
Kuwait,2004,Fossil Fuel,Coal,0.001
Kuwait,2004,Fossil Fuel,Gas,103.55
Kuwait,2004,Fossil Fuel,Oil,209.28
Kuwait,2004,Low Carbon,Biofuel,0.0
Kuwait,2004,Low Carbon,Hydro,0.0
Kuwait,2004,Low Carbon,Solar,0.0
Kuwait,2004,Low Carbon,Wind,0.0
Kuwait,2004,Low Carbon,Other Renewable,0.0
Kuwait,2004,Low Carbon,Nuclear,0.0
Kuwait,2005,Fossil Fuel,Coal,0.0
Kuwait,2005,Fossil Fuel,Gas,116.85
Kuwait,2005,Fossil Fuel,Oil,229.498
Kuwait,2005,Low Carbon,Biofuel,0.0
Kuwait,2005,Low Carbon,Hydro,0.0
Kuwait,2005,Low Carbon,Solar,0.0
Kuwait,2005,Low Carbon,Wind,0.0
Kuwait,2005,Low Carbon,Other Renewable,0.0
Kuwait,2005,Low Carbon,Nuclear,0.0
Kuwait,2006,Fossil Fuel,Coal,0.027
Kuwait,2006,Fossil Fuel,Gas,117.895
Kuwait,2006,Fossil Fuel,Oil,209.34
Kuwait,2006,Low Carbon,Biofuel,0.0
Kuwait,2006,Low Carbon,Hydro,0.0
Kuwait,2006,Low Carbon,Solar,0.0
Kuwait,2006,Low Carbon,Wind,0.0
Kuwait,2006,Low Carbon,Other Renewable,0.0
Kuwait,2006,Low Carbon,Nuclear,0.0
Kuwait,2007,Fossil Fuel,Coal,0.005
Kuwait,2007,Fossil Fuel,Gas,106.97
Kuwait,2007,Fossil Fuel,Oil,210.96
Kuwait,2007,Low Carbon,Biofuel,0.0
Kuwait,2007,Low Carbon,Hydro,0.0
Kuwait,2007,Low Carbon,Solar,0.0
Kuwait,2007,Low Carbon,Wind,0.0
Kuwait,2007,Low Carbon,Other Renewable,0.0
Kuwait,2007,Low Carbon,Nuclear,0.0
Kuwait,2008,Fossil Fuel,Coal,0.008
Kuwait,2008,Fossil Fuel,Gas,120.65
Kuwait,2008,Fossil Fuel,Oil,225.181
Kuwait,2008,Low Carbon,Biofuel,0.0
Kuwait,2008,Low Carbon,Hydro,0.0
Kuwait,2008,Low Carbon,Solar,0.0
Kuwait,2008,Low Carbon,Wind,0.0
Kuwait,2008,Low Carbon,Other Renewable,0.0
Kuwait,2008,Low Carbon,Nuclear,0.0
Kuwait,2009,Fossil Fuel,Coal,0.0
Kuwait,2009,Fossil Fuel,Gas,118.461
Kuwait,2009,Fossil Fuel,Oil,242.808
Kuwait,2009,Low Carbon,Biofuel,0.0
Kuwait,2009,Low Carbon,Hydro,0.0
Kuwait,2009,Low Carbon,Solar,0.0
Kuwait,2009,Low Carbon,Wind,0.0
Kuwait,2009,Low Carbon,Other Renewable,0.0
Kuwait,2009,Low Carbon,Nuclear,0.0
Kuwait,2010,Fossil Fuel,Coal,0.045
Kuwait,2010,Fossil Fuel,Gas,139.755
Kuwait,2010,Fossil Fuel,Oil,251.945
Kuwait,2010,Low Carbon,Biofuel,0.0
Kuwait,2010,Low Carbon,Hydro,0.0
Kuwait,2010,Low Carbon,Solar,0.0
Kuwait,2010,Low Carbon,Wind,0.0
Kuwait,2010,Low Carbon,Other Renewable,0.0
Kuwait,2010,Low Carbon,Nuclear,0.0
Kuwait,2011,Fossil Fuel,Coal,0.157
Kuwait,2011,Fossil Fuel,Gas,158.579
Kuwait,2011,Fossil Fuel,Oil,234.35
Kuwait,2011,Low Carbon,Biofuel,0.0
Kuwait,2011,Low Carbon,Hydro,0.0
Kuwait,2011,Low Carbon,Solar,0.0
Kuwait,2011,Low Carbon,Wind,0.0
Kuwait,2011,Low Carbon,Other Renewable,0.0
Kuwait,2011,Low Carbon,Nuclear,0.0
Kuwait,2012,Fossil Fuel,Coal,0.0
Kuwait,2012,Fossil Fuel,Gas,175.319
Kuwait,2012,Fossil Fuel,Oil,261.417
Kuwait,2012,Low Carbon,Biofuel,0.0
Kuwait,2012,Low Carbon,Hydro,0.0
Kuwait,2012,Low Carbon,Solar,0.0
Kuwait,2012,Low Carbon,Wind,0.0
Kuwait,2012,Low Carbon,Other Renewable,0.0
Kuwait,2012,Low Carbon,Nuclear,0.0
Kuwait,2013,Fossil Fuel,Coal,3.186
Kuwait,2013,Fossil Fuel,Gas,177.704
Kuwait,2013,Fossil Fuel,Oil,271.844
Kuwait,2013,Low Carbon,Biofuel,0.0
Kuwait,2013,Low Carbon,Hydro,0.0
Kuwait,2013,Low Carbon,Solar,0.0
Kuwait,2013,Low Carbon,Wind,0.0
Kuwait,2013,Low Carbon,Other Renewable,0.0
Kuwait,2013,Low Carbon,Nuclear,0.0
Kuwait,2014,Fossil Fuel,Coal,2.533
Kuwait,2014,Fossil Fuel,Gas,178.712
Kuwait,2014,Fossil Fuel,Oil,233.97
Kuwait,2014,Low Carbon,Biofuel,0.0
Kuwait,2014,Low Carbon,Hydro,0.0
Kuwait,2014,Low Carbon,Solar,0.008
Kuwait,2014,Low Carbon,Wind,0.0
Kuwait,2014,Low Carbon,Other Renewable,0.0
Kuwait,2014,Low Carbon,Nuclear,0.0
Kuwait,2015,Fossil Fuel,Coal,2.1
Kuwait,2015,Fossil Fuel,Gas,203.227
Kuwait,2015,Fossil Fuel,Oil,245.258
Kuwait,2015,Low Carbon,Biofuel,0.0
Kuwait,2015,Low Carbon,Hydro,0.0
Kuwait,2015,Low Carbon,Solar,0.013
Kuwait,2015,Low Carbon,Wind,0.0
Kuwait,2015,Low Carbon,Other Renewable,0.0
Kuwait,2015,Low Carbon,Nuclear,0.0
Kuwait,2016,Fossil Fuel,Coal,2.589
Kuwait,2016,Fossil Fuel,Gas,211.499
Kuwait,2016,Fossil Fuel,Oil,253.974
Kuwait,2016,Low Carbon,Biofuel,0.0
Kuwait,2016,Low Carbon,Hydro,0.0
Kuwait,2016,Low Carbon,Solar,0.123
Kuwait,2016,Low Carbon,Wind,0.0
Kuwait,2016,Low Carbon,Other Renewable,0.0
Kuwait,2016,Low Carbon,Nuclear,0.0
Latvia,2000,Fossil Fuel,Coal,1.531
Latvia,2000,Fossil Fuel,Gas,12.734
Latvia,2000,Fossil Fuel,Oil,15.139
Latvia,2000,Low Carbon,Biofuel,0.0
Latvia,2000,Low Carbon,Hydro,7.831
Latvia,2000,Low Carbon,Solar,0.0
Latvia,2000,Low Carbon,Wind,0.014
Latvia,2000,Low Carbon,Other Renewable,0.0
Latvia,2000,Low Carbon,Nuclear,0.0
Latvia,2001,Fossil Fuel,Coal,1.428
Latvia,2001,Fossil Fuel,Gas,13.24
Latvia,2001,Fossil Fuel,Oil,17.66
Latvia,2001,Low Carbon,Biofuel,0.0
Latvia,2001,Low Carbon,Hydro,7.818
Latvia,2001,Low Carbon,Solar,0.0
Latvia,2001,Low Carbon,Wind,0.008
Latvia,2001,Low Carbon,Other Renewable,0.008
Latvia,2001,Low Carbon,Nuclear,0.0
Latvia,2002,Fossil Fuel,Coal,1.151
Latvia,2002,Fossil Fuel,Gas,15.086
Latvia,2002,Fossil Fuel,Oil,17.536
Latvia,2002,Low Carbon,Biofuel,0.0
Latvia,2002,Low Carbon,Hydro,6.756
Latvia,2002,Low Carbon,Solar,0.0
Latvia,2002,Low Carbon,Wind,0.03
Latvia,2002,Low Carbon,Other Renewable,0.027
Latvia,2002,Low Carbon,Nuclear,0.0
Latvia,2003,Fossil Fuel,Coal,1.033
Latvia,2003,Fossil Fuel,Gas,15.005
Latvia,2003,Fossil Fuel,Oil,17.7
Latvia,2003,Low Carbon,Biofuel,0.0
Latvia,2003,Low Carbon,Hydro,6.173
Latvia,2003,Low Carbon,Solar,0.0
Latvia,2003,Low Carbon,Wind,0.131
Latvia,2003,Low Carbon,Other Renewable,0.065
Latvia,2003,Low Carbon,Nuclear,0.0
Latvia,2004,Fossil Fuel,Coal,0.782
Latvia,2004,Fossil Fuel,Gas,16.562
Latvia,2004,Fossil Fuel,Oil,18.998
Latvia,2004,Low Carbon,Biofuel,0.0
Latvia,2004,Low Carbon,Hydro,8.416
Latvia,2004,Low Carbon,Solar,0.0
Latvia,2004,Low Carbon,Wind,0.133
Latvia,2004,Low Carbon,Other Renewable,0.103
Latvia,2004,Low Carbon,Nuclear,0.0
Latvia,2005,Fossil Fuel,Coal,0.941
Latvia,2005,Fossil Fuel,Gas,16.089
Latvia,2005,Fossil Fuel,Oil,20.115
Latvia,2005,Low Carbon,Biofuel,0.0
Latvia,2005,Low Carbon,Hydro,8.947
Latvia,2005,Low Carbon,Solar,0.0
Latvia,2005,Low Carbon,Wind,0.126
Latvia,2005,Low Carbon,Other Renewable,0.113
Latvia,2005,Low Carbon,Nuclear,0.0
Latvia,2006,Fossil Fuel,Coal,1.008
Latvia,2006,Fossil Fuel,Gas,16.628
Latvia,2006,Fossil Fuel,Oil,18.934
Latvia,2006,Low Carbon,Biofuel,0.0
Latvia,2006,Low Carbon,Hydro,7.212
Latvia,2006,Low Carbon,Solar,0.0
Latvia,2006,Low Carbon,Wind,0.123
Latvia,2006,Low Carbon,Other Renewable,0.115
Latvia,2006,Low Carbon,Nuclear,0.0
Latvia,2007,Fossil Fuel,Coal,1.247
Latvia,2007,Fossil Fuel,Gas,16.089
Latvia,2007,Fossil Fuel,Oil,20.565
Latvia,2007,Low Carbon,Biofuel,0.0
Latvia,2007,Low Carbon,Hydro,7.26
Latvia,2007,Low Carbon,Solar,0.0
Latvia,2007,Low Carbon,Wind,0.141
Latvia,2007,Low Carbon,Other Renewable,0.112
Latvia,2007,Low Carbon,Nuclear,0.0
Latvia,2008,Fossil Fuel,Coal,1.235
Latvia,2008,Fossil Fuel,Gas,15.758
Latvia,2008,Fossil Fuel,Oil,20.188
Latvia,2008,Low Carbon,Biofuel,0.0
Latvia,2008,Low Carbon,Hydro,8.207
Latvia,2008,Low Carbon,Solar,0.0
Latvia,2008,Low Carbon,Wind,0.153
Latvia,2008,Low Carbon,Other Renewable,0.119
Latvia,2008,Low Carbon,Nuclear,0.0
Latvia,2009,Fossil Fuel,Coal,0.997
Latvia,2009,Fossil Fuel,Gas,14.452
Latvia,2009,Fossil Fuel,Oil,18.395
Latvia,2009,Low Carbon,Biofuel,0.0
Latvia,2009,Low Carbon,Hydro,9.069
Latvia,2009,Low Carbon,Solar,0.0
Latvia,2009,Low Carbon,Wind,0.126
Latvia,2009,Low Carbon,Other Renewable,0.126
Latvia,2009,Low Carbon,Nuclear,0.0
Latvia,2010,Fossil Fuel,Coal,1.272
Latvia,2010,Fossil Fuel,Gas,17.234
Latvia,2010,Fossil Fuel,Oil,20.74
Latvia,2010,Low Carbon,Biofuel,0.0
Latvia,2010,Low Carbon,Hydro,9.178
Latvia,2010,Low Carbon,Solar,0.0
Latvia,2010,Low Carbon,Wind,0.128
Latvia,2010,Low Carbon,Other Renewable,0.172
Latvia,2010,Low Carbon,Nuclear,0.0
Latvia,2011,Fossil Fuel,Coal,1.291
Latvia,2011,Fossil Fuel,Gas,15.18
Latvia,2011,Fossil Fuel,Oil,19.038
Latvia,2011,Low Carbon,Biofuel,0.0
Latvia,2011,Low Carbon,Hydro,7.482
Latvia,2011,Low Carbon,Solar,0.001
Latvia,2011,Low Carbon,Wind,0.184
Latvia,2011,Low Carbon,Other Renewable,0.311
Latvia,2011,Low Carbon,Nuclear,0.0
Latvia,2012,Fossil Fuel,Coal,1.032
Latvia,2012,Fossil Fuel,Gas,14.272
Latvia,2012,Fossil Fuel,Oil,19.01
Latvia,2012,Low Carbon,Biofuel,0.0
Latvia,2012,Low Carbon,Hydro,9.53
Latvia,2012,Low Carbon,Solar,0.001
Latvia,2012,Low Carbon,Wind,0.278
Latvia,2012,Low Carbon,Other Renewable,0.742
Latvia,2012,Low Carbon,Nuclear,0.0
Latvia,2013,Fossil Fuel,Coal,0.871
Latvia,2013,Fossil Fuel,Gas,14.062
Latvia,2013,Fossil Fuel,Oil,19.215
Latvia,2013,Low Carbon,Biofuel,0.0
Latvia,2013,Low Carbon,Hydro,7.455
Latvia,2013,Low Carbon,Solar,0.001
Latvia,2013,Low Carbon,Wind,0.305
Latvia,2013,Low Carbon,Other Renewable,1.285
Latvia,2013,Low Carbon,Nuclear,0.0
Latvia,2014,Fossil Fuel,Coal,0.695
Latvia,2014,Fossil Fuel,Gas,12.638
Latvia,2014,Fossil Fuel,Oil,19.321
Latvia,2014,Low Carbon,Biofuel,0.0
Latvia,2014,Low Carbon,Hydro,5.075
Latvia,2014,Low Carbon,Solar,0.001
Latvia,2014,Low Carbon,Wind,0.257
Latvia,2014,Low Carbon,Other Renewable,1.703
Latvia,2014,Low Carbon,Nuclear,0.0
Latvia,2015,Fossil Fuel,Coal,0.538
Latvia,2015,Fossil Fuel,Gas,12.744
Latvia,2015,Fossil Fuel,Oil,20.281
Latvia,2015,Low Carbon,Biofuel,0.0
Latvia,2015,Low Carbon,Hydro,4.726
Latvia,2015,Low Carbon,Solar,0.001
Latvia,2015,Low Carbon,Wind,0.372
Latvia,2015,Low Carbon,Other Renewable,1.945
Latvia,2015,Low Carbon,Nuclear,0.0
Latvia,2016,Fossil Fuel,Coal,0.477
Latvia,2016,Fossil Fuel,Gas,13.196
Latvia,2016,Fossil Fuel,Oil,20.918
Latvia,2016,Low Carbon,Biofuel,0.0
Latvia,2016,Low Carbon,Hydro,6.36
Latvia,2016,Low Carbon,Solar,0.001
Latvia,2016,Low Carbon,Wind,0.327
Latvia,2016,Low Carbon,Other Renewable,2.07
Latvia,2016,Low Carbon,Nuclear,0.0
Lithuania,2000,Fossil Fuel,Coal,1.073
Lithuania,2000,Fossil Fuel,Gas,24.008
Lithuania,2000,Fossil Fuel,Oil,28.061
Lithuania,2000,Low Carbon,Biofuel,0.0
Lithuania,2000,Low Carbon,Hydro,0.943
Lithuania,2000,Low Carbon,Solar,0.0
Lithuania,2000,Low Carbon,Wind,0.0
Lithuania,2000,Low Carbon,Other Renewable,0.0
Lithuania,2000,Low Carbon,Nuclear,23.386
Lithuania,2001,Fossil Fuel,Coal,0.975
Lithuania,2001,Fossil Fuel,Gas,24.966
Lithuania,2001,Fossil Fuel,Oil,32.31
Lithuania,2001,Low Carbon,Biofuel,0.0
Lithuania,2001,Low Carbon,Hydro,0.898
Lithuania,2001,Low Carbon,Solar,0.0
Lithuania,2001,Low Carbon,Wind,0.0
Lithuania,2001,Low Carbon,Other Renewable,0.006
Lithuania,2001,Low Carbon,Nuclear,31.356
Lithuania,2002,Fossil Fuel,Coal,1.571
Lithuania,2002,Fossil Fuel,Gas,25.242
Lithuania,2002,Fossil Fuel,Oil,29.912
Lithuania,2002,Low Carbon,Biofuel,0.0
Lithuania,2002,Low Carbon,Hydro,0.968
Lithuania,2002,Low Carbon,Solar,0.0
Lithuania,2002,Low Carbon,Wind,0.0
Lithuania,2002,Low Carbon,Other Renewable,0.011
Lithuania,2002,Low Carbon,Nuclear,38.776
Lithuania,2003,Fossil Fuel,Coal,2.029
Lithuania,2003,Fossil Fuel,Gas,27.381
Lithuania,2003,Fossil Fuel,Oil,28.646
Lithuania,2003,Low Carbon,Biofuel,0.0
Lithuania,2003,Low Carbon,Hydro,0.886
Lithuania,2003,Low Carbon,Solar,0.0
Lithuania,2003,Low Carbon,Wind,0.0
Lithuania,2003,Low Carbon,Other Renewable,0.019
Lithuania,2003,Low Carbon,Nuclear,42.184
Lithuania,2004,Fossil Fuel,Coal,1.962
Lithuania,2004,Fossil Fuel,Gas,27.312
Lithuania,2004,Fossil Fuel,Oil,30.698
Lithuania,2004,Low Carbon,Biofuel,0.0
Lithuania,2004,Low Carbon,Hydro,1.138
Lithuania,2004,Low Carbon,Solar,0.0
Lithuania,2004,Low Carbon,Wind,0.003
Lithuania,2004,Low Carbon,Other Renewable,0.016
Lithuania,2004,Low Carbon,Nuclear,40.88
Lithuania,2005,Fossil Fuel,Coal,2.149
Lithuania,2005,Fossil Fuel,Gas,28.806
Lithuania,2005,Fossil Fuel,Oil,32.765
Lithuania,2005,Low Carbon,Biofuel,0.0
Lithuania,2005,Low Carbon,Hydro,1.212
Lithuania,2005,Low Carbon,Solar,0.0
Lithuania,2005,Low Carbon,Wind,0.005
Lithuania,2005,Low Carbon,Other Renewable,0.019
Lithuania,2005,Low Carbon,Nuclear,27.807
Lithuania,2006,Fossil Fuel,Coal,2.919
Lithuania,2006,Fossil Fuel,Gas,28.546
Lithuania,2006,Fossil Fuel,Oil,32.963
Lithuania,2006,Low Carbon,Biofuel,0.0
Lithuania,2006,Low Carbon,Hydro,1.061
Lithuania,2006,Low Carbon,Solar,0.0
Lithuania,2006,Low Carbon,Wind,0.037
Lithuania,2006,Low Carbon,Other Renewable,0.067
Lithuania,2006,Low Carbon,Nuclear,23.124
Lithuania,2007,Fossil Fuel,Coal,2.902
Lithuania,2007,Fossil Fuel,Gas,33.635
Lithuania,2007,Fossil Fuel,Oil,32.462
Lithuania,2007,Low Carbon,Biofuel,0.0
Lithuania,2007,Low Carbon,Hydro,1.117
Lithuania,2007,Low Carbon,Solar,0.0
Lithuania,2007,Low Carbon,Wind,0.282
Lithuania,2007,Low Carbon,Other Renewable,0.143
Lithuania,2007,Low Carbon,Nuclear,26.119
Lithuania,2008,Fossil Fuel,Coal,2.462
Lithuania,2008,Fossil Fuel,Gas,30.192
Lithuania,2008,Fossil Fuel,Oil,35.34
Lithuania,2008,Low Carbon,Biofuel,0.0
Lithuania,2008,Low Carbon,Hydro,1.061
Lithuania,2008,Low Carbon,Solar,0.0
Lithuania,2008,Low Carbon,Wind,0.346
Lithuania,2008,Low Carbon,Other Renewable,0.182
Lithuania,2008,Low Carbon,Nuclear,26.117
Lithuania,2009,Fossil Fuel,Coal,1.957
Lithuania,2009,Fossil Fuel,Gas,25.372
Lithuania,2009,Fossil Fuel,Oil,30.296
Lithuania,2009,Low Carbon,Biofuel,0.0
Lithuania,2009,Low Carbon,Hydro,1.113
Lithuania,2009,Low Carbon,Solar,0.0
Lithuania,2009,Low Carbon,Wind,0.414
Lithuania,2009,Low Carbon,Other Renewable,0.268
Lithuania,2009,Low Carbon,Nuclear,28.471
Lithuania,2010,Fossil Fuel,Coal,2.407
Lithuania,2010,Fossil Fuel,Gas,28.982
Lithuania,2010,Fossil Fuel,Oil,31.223
Lithuania,2010,Low Carbon,Biofuel,0.0
Lithuania,2010,Low Carbon,Hydro,1.408
Lithuania,2010,Low Carbon,Solar,0.0
Lithuania,2010,Low Carbon,Wind,0.584
Lithuania,2010,Low Carbon,Other Renewable,0.383
Lithuania,2010,Low Carbon,Nuclear,0.0
Lithuania,2011,Fossil Fuel,Coal,2.788
Lithuania,2011,Fossil Fuel,Gas,31.62
Lithuania,2011,Fossil Fuel,Oil,30.181
Lithuania,2011,Low Carbon,Biofuel,0.0
Lithuania,2011,Low Carbon,Hydro,1.244
Lithuania,2011,Low Carbon,Solar,0.0
Lithuania,2011,Low Carbon,Wind,1.231
Lithuania,2011,Low Carbon,Other Renewable,0.407
Lithuania,2011,Low Carbon,Nuclear,0.0
Lithuania,2012,Fossil Fuel,Coal,2.718
Lithuania,2012,Fossil Fuel,Gas,30.874
Lithuania,2012,Fossil Fuel,Oil,30.917
Lithuania,2012,Low Carbon,Biofuel,0.0
Lithuania,2012,Low Carbon,Hydro,1.088
Lithuania,2012,Low Carbon,Solar,0.006
Lithuania,2012,Low Carbon,Wind,1.391
Lithuania,2012,Low Carbon,Other Renewable,0.562
Lithuania,2012,Low Carbon,Nuclear,0.0
Lithuania,2013,Fossil Fuel,Coal,3.127
Lithuania,2013,Fossil Fuel,Gas,25.172
Lithuania,2013,Fossil Fuel,Oil,30.045
Lithuania,2013,Low Carbon,Biofuel,0.0
Lithuania,2013,Low Carbon,Hydro,1.334
Lithuania,2013,Low Carbon,Solar,0.115
Lithuania,2013,Low Carbon,Wind,1.543
Lithuania,2013,Low Carbon,Other Renewable,0.914
Lithuania,2013,Low Carbon,Nuclear,0.0
Lithuania,2014,Fossil Fuel,Coal,2.646
Lithuania,2014,Fossil Fuel,Gas,24.017
Lithuania,2014,Fossil Fuel,Oil,29.44
Lithuania,2014,Low Carbon,Biofuel,0.0
Lithuania,2014,Low Carbon,Hydro,1.013
Lithuania,2014,Low Carbon,Solar,0.186
Lithuania,2014,Low Carbon,Wind,1.626
Lithuania,2014,Low Carbon,Other Renewable,1.017
Lithuania,2014,Low Carbon,Nuclear,0.0
Lithuania,2015,Fossil Fuel,Coal,2.121
Lithuania,2015,Fossil Fuel,Gas,24.038
Lithuania,2015,Fossil Fuel,Oil,32.186
Lithuania,2015,Low Carbon,Biofuel,0.0
Lithuania,2015,Low Carbon,Hydro,0.884
Lithuania,2015,Low Carbon,Solar,0.185
Lithuania,2015,Low Carbon,Wind,2.05
Lithuania,2015,Low Carbon,Other Renewable,1.13
Lithuania,2015,Low Carbon,Nuclear,0.0
Lithuania,2016,Fossil Fuel,Coal,2.149
Lithuania,2016,Fossil Fuel,Gas,21.419
Lithuania,2016,Fossil Fuel,Oil,34.997
Lithuania,2016,Low Carbon,Biofuel,0.0
Lithuania,2016,Low Carbon,Hydro,1.141
Lithuania,2016,Low Carbon,Solar,0.167
Lithuania,2016,Low Carbon,Wind,2.857
Lithuania,2016,Low Carbon,Other Renewable,1.087
Lithuania,2016,Low Carbon,Nuclear,0.0
Luxembourg,2000,Fossil Fuel,Coal,1.276
Luxembourg,2000,Fossil Fuel,Gas,7.808
Luxembourg,2000,Fossil Fuel,Oil,27.611
Luxembourg,2000,Low Carbon,Biofuel,0.0
Luxembourg,2000,Low Carbon,Hydro,0.343
Luxembourg,2000,Low Carbon,Solar,0.0
Luxembourg,2000,Low Carbon,Wind,0.069
Luxembourg,2000,Low Carbon,Other Renewable,0.062
Luxembourg,2000,Low Carbon,Nuclear,0.0
Luxembourg,2001,Fossil Fuel,Coal,1.377
Luxembourg,2001,Fossil Fuel,Gas,8.68
Luxembourg,2001,Fossil Fuel,Oil,29.311
Luxembourg,2001,Low Carbon,Biofuel,0.0
Luxembourg,2001,Low Carbon,Hydro,0.326
Luxembourg,2001,Low Carbon,Solar,0.0
Luxembourg,2001,Low Carbon,Wind,0.066
Luxembourg,2001,Low Carbon,Other Renewable,0.071
Luxembourg,2001,Low Carbon,Nuclear,0.0
Luxembourg,2002,Fossil Fuel,Coal,0.857
Luxembourg,2002,Fossil Fuel,Gas,12.407
Luxembourg,2002,Fossil Fuel,Oil,29.869
Luxembourg,2002,Low Carbon,Biofuel,0.0
Luxembourg,2002,Low Carbon,Hydro,0.273
Luxembourg,2002,Low Carbon,Solar,0.0
Luxembourg,2002,Low Carbon,Wind,0.067
Luxembourg,2002,Low Carbon,Other Renewable,0.074
Luxembourg,2002,Low Carbon,Nuclear,0.0
Luxembourg,2003,Fossil Fuel,Coal,0.658
Luxembourg,2003,Fossil Fuel,Gas,12.56
Luxembourg,2003,Fossil Fuel,Oil,32.067
Luxembourg,2003,Low Carbon,Biofuel,0.0
Luxembourg,2003,Low Carbon,Hydro,0.216
Luxembourg,2003,Low Carbon,Solar,0.004
Luxembourg,2003,Low Carbon,Wind,0.071
Luxembourg,2003,Low Carbon,Other Renewable,0.093
Luxembourg,2003,Low Carbon,Nuclear,0.0
Luxembourg,2004,Fossil Fuel,Coal,0.925
Luxembourg,2004,Fossil Fuel,Gas,13.908
Luxembourg,2004,Fossil Fuel,Oil,36.371
Luxembourg,2004,Low Carbon,Biofuel,0.0
Luxembourg,2004,Low Carbon,Hydro,0.282
Luxembourg,2004,Low Carbon,Solar,0.025
Luxembourg,2004,Low Carbon,Wind,0.107
Luxembourg,2004,Low Carbon,Other Renewable,0.115
Luxembourg,2004,Low Carbon,Nuclear,0.0
Luxembourg,2005,Fossil Fuel,Coal,0.902
Luxembourg,2005,Fossil Fuel,Gas,13.68
Luxembourg,2005,Fossil Fuel,Oil,37.357
Luxembourg,2005,Low Carbon,Biofuel,0.0
Luxembourg,2005,Low Carbon,Hydro,0.25
Luxembourg,2005,Low Carbon,Solar,0.048
Luxembourg,2005,Low Carbon,Wind,0.141
Luxembourg,2005,Low Carbon,Other Renewable,0.124
Luxembourg,2005,Low Carbon,Nuclear,0.0
Luxembourg,2006,Fossil Fuel,Coal,1.077
Luxembourg,2006,Fossil Fuel,Gas,14.309
Luxembourg,2006,Fossil Fuel,Oil,35.522
Luxembourg,2006,Low Carbon,Biofuel,0.0
Luxembourg,2006,Low Carbon,Hydro,0.298
Luxembourg,2006,Low Carbon,Solar,0.056
Luxembourg,2006,Low Carbon,Wind,0.155
Luxembourg,2006,Low Carbon,Other Renewable,0.148
Luxembourg,2006,Low Carbon,Nuclear,0.0
Luxembourg,2007,Fossil Fuel,Coal,0.912
Luxembourg,2007,Fossil Fuel,Gas,13.357
Luxembourg,2007,Fossil Fuel,Oil,34.575
Luxembourg,2007,Low Carbon,Biofuel,0.0
Luxembourg,2007,Low Carbon,Hydro,0.31
Luxembourg,2007,Low Carbon,Solar,0.056
Luxembourg,2007,Low Carbon,Wind,0.171
Luxembourg,2007,Low Carbon,Other Renewable,0.166
Luxembourg,2007,Low Carbon,Nuclear,0.0
Luxembourg,2008,Fossil Fuel,Coal,0.871
Luxembourg,2008,Fossil Fuel,Gas,12.714
Luxembourg,2008,Fossil Fuel,Oil,34.849
Luxembourg,2008,Low Carbon,Biofuel,0.0
Luxembourg,2008,Low Carbon,Hydro,0.349
Luxembourg,2008,Low Carbon,Solar,0.053
Luxembourg,2008,Low Carbon,Wind,0.16
Luxembourg,2008,Low Carbon,Other Renewable,0.184
Luxembourg,2008,Low Carbon,Nuclear,0.0
Luxembourg,2009,Fossil Fuel,Coal,0.778
Luxembourg,2009,Fossil Fuel,Gas,12.938
Luxembourg,2009,Fossil Fuel,Oil,32.625
Luxembourg,2009,Low Carbon,Biofuel,0.0
Luxembourg,2009,Low Carbon,Hydro,0.278
